25.99,18.00,41.5120620727
26.02,18.00,41.5435256958
26.05,19.00,41.5766601562
26.08,18.00,41.6081962585
26.10,19.00,41.6414833068
26.13,19.00,41.6746940612
26.16,19.00,41.7078285217
26.19,18.00,41.7392196655
26.22,19.00,41.7724304199
26.25,19.00,41.8057174682
26.27,18.00,41.8372535705
26.30,18.00,41.8687171936
26.33,18.00,41.9001083374
26.36,18.00,41.9316444396
26.39,18.00,41.9631805419
26.41,19.00,41.9963150024
26.44,19.00,42.0294494628
26.47,19.00,42.0626602172
26.50,19.00,42.0957946777
26.53,18.00,42.1271858215
26.55,19.00,42.1603965759
26.58,19.00,42.1936073303
26.61,18.00,42.2249984741
26.64,19.00,42.2582855224
26.67,19.00,42.2914962768
26.69,19.00,42.3246307373
26.72,19.00,42.3577651977
26.75,19.00,42.3910522460
26.78,19.00,42.4241867065
26.81,19.00,42.4574737548
26.83,19.00,42.4906845092
26.86,19.00,42.5238952636
26.89,19.00,42.5570297241
26.92,18.00,42.5884933471
26.95,19.00,42.6217041015
26.98,19.00,42.6548385620
27.00,18.00,42.6862297058
27.03,19.00,42.7194404602
27.06,19.00,42.7526512145
27.09,19.00,42.7857856750
27.12,19.00,42.8189964294
27.14,18.00,42.8505325317
27.17,19.00,42.8836669921
27.20,19.00,42.9168014526
27.23,19.00,42.9500122070
27.26,19.00,42.9831466674
27.28,19.00,43.0162811279
27.31,19.00,43.0494918823
27.34,19.00,43.0827026367
27.37,18.00,43.1141662597
27.40,19.00,43.1473007202
27.42,18.00,43.1786918640
27.45,19.00,43.2119026184
27.48,18.00,43.2432937622
27.51,18.00,43.2746849060
27.54,19.00,43.3078956604
27.56,17.00,43.3375434875
27.59,15.00,43.3637046813
27.62,15.00,43.3899230957
27.65,17.00,43.4196395874
27.68,16.00,43.4475440979
27.71,13.00,43.4702148437
27.73,14.00,43.4946861267
27.76,14.00,43.5191574096
27.79,10.00,43.5365982055
27.82,11.00,43.5558280944
27.85,11.00,43.5750122070
27.87,11.00,43.5942840576
27.90,11.00,43.6135559082
27.93,10.00,43.6310348510
27.96,4.00,43.6380119323
27.98,12.00,43.6589393615
28.01,11.00,43.6781692504
28.04,12.00,43.6990966796
28.07,15.00,43.7252578735
28.10,18.00,43.7567214965
28.13,19.00,43.7898559570
28.15,19.00,43.8229904174
28.18,19.00,43.8562011718
28.21,19.00,43.8893356323
28.24,19.00,43.9224700927
28.27,17.00,43.9521865844
28.29,17.00,43.9819030761
28.32,19.00,44.0150375366
28.35,18.00,44.0465011596
28.38,17.00,44.0761489868
28.41,18.00,44.1076850891
28.43,18.00,44.1392211914
28.46,17.00,44.1690750122
28.49,18.00,44.2004661560
28.52,19.00,44.2336769104
28.55,17.00,44.2633247375
28.57,16.00,44.2913551330
28.60,18.00,44.3228912353
28.63,18.00,44.3543548583
28.66,18.00,44.3857460021
28.69,18.00,44.4172821044
28.71,19.00,44.4505691528
28.74,18.00,44.4819602966
28.77,17.00,44.5116081237
28.80,17.00,44.5413246154
28.83,18.00,44.5727882385
28.86,18.00,44.6041793823
28.88,19.00,44.6373901367
28.91,18.00,44.6688537597
28.94,18.00,44.7002449035
28.97,19.00,44.7335319519
29.00,20.00,44.7684936523
29.02,19.00,44.8016281127
29.05,20.00,44.8365097045
29.08,18.00,44.8680458068
29.11,18.00,44.8994369506
29.14,18.00,44.9309730529
29.16,18.00,44.9624366760
29.19,19.00,44.9956474304
29.22,20.00,45.0305290222
29.25,20.00,45.0654907226
29.28,20.00,45.1004524230
29.30,19.00,45.1335868835
29.33,20.00,45.1684684753
29.36,19.00,45.2016792297
29.39,18.00,45.2330703735
29.42,18.00,45.2644615173
29.45,19.00,45.2976722717
29.47,19.00,45.3309593200
29.50,19.00,45.3640937805
29.53,19.00,45.3972282409
29.56,18.00,45.4286918640
29.59,18.00,45.4600830078
29.61,19.00,45.4932174682
29.64,19.00,45.5264282226
29.67,18.00,45.5578918457
29.70,18.00,45.5893554687
29.73,18.00,45.6207466125
29.75,19.00,45.6538810729
29.78,19.00,45.6870918273
29.81,19.00,45.7202262878
29.84,19.00,45.7533607482
29.87,19.00,45.7864952087
29.89,18.00,45.8179588317
29.92,17.00,45.8476066589
29.95,20.00,45.8825683593
29.98,21.00,45.9192771911
30.01,20.00,45.9541587829
30.03,19.00,45.9873695373
30.06,16.00,46.0153388977
30.09,16.00,46.0433082580
30.12,23.00,46.0834197998
30.15,26.00,46.1288681030
30.18,24.00,46.1707229614
30.20,24.00,46.2127723693
30.23,24.00,46.2548217773
30.26,24.00,46.2967720031
30.29,21.00,46.3333969116
30.32,20.00,46.3682785034
30.34,19.00,46.4014892578
30.37,19.00,46.4347763061
30.40,19.00,46.4680633544
30.43,19.00,46.5012741088
30.46,23.00,46.5413856506
30.48,26.00,46.5869369506
30.51,29.00,46.6377449035
30.54,32.00,46.6935539245
30.57,36.00,46.7563362121
30.60,36.00,46.8192634582
30.62,40.00,46.8890228271
30.65,40.00,46.9587821960
30.68,41.00,47.0304489135
30.71,42.00,47.1036987304
30.74,50.00,47.1908988952
30.76,52.00,47.2820014953
30.79,54.00,47.3763923645
30.82,55.00,47.4723129272
30.85,57.00,47.5717201232
30.88,57.00,47.6715850830
30.91,60.00,47.7762260437
30.93,64.00,47.8883552551
30.96,68.00,48.0072174072
30.99,69.00,48.1278305053
31.02,69.00,48.2481651306
31.05,67.00,48.3652801513
31.07,63.00,48.4754028320
31.10,60.00,48.5800437927
31.13,56.00,48.6777076721
31.16,52.00,48.7686042785
31.19,51.00,48.8575477600
31.21,49.00,48.9430046081
31.24,44.00,49.0199165344
31.27,38.00,49.0864906311
31.30,38.00,49.1527633666
31.33,33.00,49.2103157043
31.35,31.00,49.2645034790
31.38,31.00,49.3185691833
31.41,33.00,49.3761215209
31.44,35.00,49.4373016357
31.47,35.00,49.4984817504
31.49,36.00,49.5614089965
31.52,36.00,49.6241912841
31.55,39.00,49.6922073364
31.58,41.00,49.7638740539
31.61,36.00,49.8266563415
31.64,32.00,49.8824653625
31.66,34.00,49.9418983459
31.69,40.00,50.0116577148
31.72,37.00,50.0761871337
31.75,35.00,50.1373672485
31.78,35.00,50.1985473632
31.80,37.00,50.2630767822
31.83,42.00,50.3363265991
31.86,35.00,50.3975067138
31.89,24.00,50.4394569396
31.92,24.00,50.4813117980
31.94,38.00,50.5477371215
31.97,41.00,50.6192398071
32.00,34.00,50.6788063049
32.03,27.00,50.7261085510
32.06,36.00,50.7890357971
32.08,43.00,50.8640289306
32.11,43.00,50.9390220642
32.14,34.00,50.9984550476
32.17,21.00,51.0351638793
32.20,34.00,51.0947303771
32.22,41.00,51.1663970947
32.25,47.00,51.2483634948
32.28,52.00,51.3394660949
32.31,57.00,51.4393310546
32.34,65.00,51.5526924133
32.37,70.00,51.6747741699
32.39,68.00,51.7936363220
32.42,60.00,51.8982772827
32.45,49.00,51.9837341308
32.48,47.00,52.0658912658
32.51,50.00,52.1532897949
32.53,53.00,52.2457199096
32.56,50.00,52.3333206176
32.59,51.00,52.4224700927
32.62,51.00,52.5114135742
32.65,43.00,52.5864067077
32.67,37.00,52.6512298583
32.70,30.00,52.7035484313
32.73,22.00,52.7420921325
32.76,22.00,52.7805480957
32.79,23.00,52.8207511901
32.81,25.00,52.8643493652
32.84,27.00,52.9115447998
32.87,32.00,52.9674797058
32.90,42.00,53.0407295227
32.93,38.00,53.1070022583
32.96,31.00,53.1611900329
32.98,37.00,53.2257194519
33.01,35.00,53.2867584228
33.04,32.00,53.3426933288
33.07,31.00,53.3970069885
33.10,35.00,53.4580459594
33.12,41.00,53.5295486450
33.15,45.00,53.6082077026
33.18,44.00,53.6849441528
33.21,39.00,53.7529602050
33.24,32.00,53.8088951110
33.26,30.00,53.8613357543
33.29,36.00,53.9242630004
33.32,42.00,53.9975128173
33.35,49.00,54.0829696655
33.38,52.00,54.1738662719
33.40,56.00,54.2715301513
33.43,48.00,54.3552436828
33.46,44.00,54.4321556091
33.49,43.00,54.5073204040
33.52,41.00,54.5788230895
33.54,42.00,54.6520729064
33.57,42.00,54.7254905700
33.60,43.00,54.8004837036
33.63,41.00,54.8719863891
33.66,36.00,54.9349136352
33.69,35.00,54.9960937500
33.71,41.00,55.0677604675
33.74,43.00,55.1429252624
33.77,43.00,55.2180900573
33.80,43.00,55.2934265136
33.83,45.00,55.3722648620
33.85,47.00,55.4544219970
33.88,46.00,55.5346450805
33.91,42.00,55.6080627441
33.94,41.00,55.6797294616
33.97,41.00,55.7513961791
33.99,37.00,55.8162193298
34.02,35.00,55.8773994445
34.05,35.00,55.9384384155
34.08,36.00,56.0015106201
34.11,37.00,56.0663337707
34.13,35.00,56.1273727416
34.16,32.00,56.1831817626
34.19,30.00,56.2356224060
34.22,30.00,56.2880630493
34.25,29.00,56.3386383056
34.27,23.00,56.3787498474
34.30,17.00,56.4084663391
34.33,15.00,56.4346275329
34.36,17.00,56.4644126892
34.39,17.00,56.4941291809
34.42,16.00,56.5220985412
34.44,16.00,56.5500030517
34.47,18.00,56.5815391540
34.50,18.00,56.6130027770
34.53,16.00,56.6410331726
34.56,16.00,56.6689376831
34.58,18.00,56.7004013061
34.61,17.00,56.7300491333
34.64,16.00,56.7580184936
34.67,16.00,56.7859878540
34.70,17.00,56.8156356811
34.72,15.00,56.8418540954
34.75,15.00,56.8680725097
34.78,14.00,56.8925437927
34.81,16.00,56.9204483032
34.84,14.00,56.9449195861
34.86,14.00,56.9694480895
34.89,16.00,56.9973526000
34.92,16.00,57.0253219604
34.95,17.00,57.0550384521
34.98,20.00,57.0899200439
35.00,19.00,57.1230545043
35.03,18.00,57.1545181274
35.06,17.00,57.1843719482
35.09,18.00,57.2158355712
35.12,19.00,57.2489700317
35.15,16.00,57.2768745422
35.17,16.00,57.3048439025
35.20,19.00,57.3380546569
35.23,18.00,57.3694458007
35.26,18.00,57.4009094238
35.29,18.00,57.4323730468
35.31,18.00,57.4637641906
35.34,20.00,57.4987258911
35.37,20.00,57.5336875915
35.40,19.00,57.5668220520
35.43,18.00,57.5982131958
35.45,18.00,57.6296768188
35.48,20.00,57.6646385192
35.51,19.00,57.6977729797
35.54,18.00,57.7292366027
35.57,17.00,57.7588844299
35.59,19.00,57.7921714782
35.62,19.00,57.8254585266
35.65,19.00,57.8586692810
35.68,19.00,57.8918037414
35.71,18.00,57.9232673645
35.74,18.00,57.9547309875
35.76,19.00,57.9879417419
35.79,19.00,58.0212287902
35.82,17.00,58.0509452819
35.85,18.00,58.0823364257
35.88,19.00,58.1156234741
35.90,19.00,58.1489105224
35.93,19.00,58.1820449829
35.96,19.00,58.2151794433
35.99,19.00,58.2483901977
36.02,18.00,58.2798538208
36.04,19.00,58.3129882812
36.07,20.00,58.3478698730
36.10,19.00,58.3810806274
36.13,18.00,58.4124717712
36.16,18.00,58.4440078735
36.18,17.00,58.4737243652
36.21,17.00,58.5034408569
36.24,18.00,58.5348320007
36.27,17.00,58.5646171569
36.30,16.00,58.5925865173
36.32,17.00,58.6223716735
36.35,17.00,58.6520881652
36.38,19.00,58.6852989196
36.41,18.00,58.7166900634
36.44,17.00,58.7464065551
36.47,19.00,58.7796173095
36.49,21.00,58.8162422180
36.52,21.00,58.8528671264
36.55,21.00,58.8895759582
36.58,20.00,58.9245376586
36.61,20.00,58.9594192504
36.63,19.00,58.9926300048
36.66,18.00,59.0241661071
36.69,17.00,59.0538139343
36.72,13.00,59.0764846801
36.75,9.00,59.0922164916
36.77,6.00,59.1027030944
36.80,9.00,59.1184005737
36.83,8.00,59.1323852539
36.85,6.00,59.1428718566
36.88,4.00,59.1498489379
36.91,254.00,59.5928268432
36.94,254.00,60.0368194580
36.97,3.00,60.0420532226
36.99,3.00,60.0472869873
37.02,5.00,60.0560455322
37.05,3.00,60.0612792968
37.07,254.00,60.5042572021
37.10,243.00,60.9290199279
37.13,237.00,61.3432960510
37.16,232.00,61.7479057312
37.19,233.00,62.1561203002
37.22,233.00,62.5643348693
37.25,238.00,62.9794082641
37.28,240.00,63.3979682922
37.31,244.00,63.8244819641
37.34,252.00,64.2639694213
37.37,6.00,64.2744369506
37.39,10.00,64.2919158935
37.42,17.00,64.3217010498
37.45,12.00,64.3426742553
37.48,9.00,64.3584060668
37.50,10.00,64.3758468627
37.53,14.00,64.4003219604
37.56,15.00,64.4265441894
37.59,16.00,64.4545745849
37.62,17.00,64.4842910766
37.64,17.00,64.5139389038
37.67,19.00,64.5472259521
37.70,21.00,64.5840148925
37.73,22.00,64.6223831176
37.76,21.00,64.6590042114
37.78,20.00,64.6939620971
37.81,20.00,64.7289199829
37.84,18.00,64.7603149414
37.87,13.00,64.7830352783
37.90,12.00,64.8040084838
37.93,15.00,64.8301696777
37.95,19.00,64.8634567260
37.98,9.00,64.8791885375
38.01,255.00,65.3249282836
38.04,249.00,65.7591857910
38.07,248.00,66.1926879882
38.10,247.00,66.6244430541
38.12,247.00,67.0552139282
38.15,249.00,67.4904632568
38.18,251.00,67.9282073974
38.21,247.00,68.3589782714
38.24,244.00,68.7854919433
38.27,241.00,69.2067565917
38.30,235.00,69.6194152832
38.33,233.00,70.0257644653
38.36,232.00,70.4312973022
38.39,230.00,70.8333358764
38.42,233.00,71.2396850585
38.45,235.00,71.6504669189
38.47,236.00,72.0629959106
38.50,238.00,72.4780654907
38.53,242.00,72.9001159667
38.56,247.00,73.3318710327
38.59,245.00,73.7591476440
38.62,241.00,74.1804122924
38.65,238.00,74.5954818725
38.68,234.00,75.0035781860
38.71,235.00,75.4143600463
38.74,236.00,75.8268890380
38.77,238.00,76.2448196411
38.79,239.00,76.6616363525
38.82,237.00,77.0759124755
38.85,232.00,77.4823760986
38.88,231.00,77.8852386474
38.91,234.00,78.2942733764
38.94,235.00,78.7050552368
38.97,234.00,79.1131515502
39.00,235.00,79.5239334106
39.03,234.00,79.9329681396
39.06,234.00,80.3410644531
39.09,231.00,80.7448501586
39.12,227.00,81.1416473388
39.14,225.00,81.5340499877
39.17,225.00,81.9273529052
39.20,226.00,82.3224029541
39.23,231.00,82.7280426025
39.26,237.00,83.1413726806
39.29,235.00,83.5521545410
39.32,228.00,83.9516067504
39.35,226.00,84.3457489013
39.38,224.00,84.7373046875
39.41,228.00,85.1358489990
39.44,239.00,85.5526657104
39.46,250.00,85.9896621704
39.49,1.00,85.9914093017
39.52,254.00,86.4364166259
39.55,252.00,86.8779220581
39.58,241.00,87.2991867065
39.61,232.00,87.7047195434
39.64,230.00,88.1058425903
39.67,231.00,88.5096282958
39.70,234.00,88.9186630249
39.72,238.00,89.3337326049
39.75,235.00,89.7445144653
39.78,231.00,90.1483001708
39.81,221.00,90.5337219238
39.84,215.00,90.9095382690
39.87,220.00,91.2940979003
39.90,223.00,91.6830062866
39.93,238.00,92.0980758666
39.96,244.00,92.5245895385
39.99,252.00,92.9671020507
40.02,255.00,93.4128417968
40.04,6.00,93.4233322143
40.07,9.00,93.4390640258
40.10,11.00,93.4582443237
40.13,10.00,93.4757232666
40.15,14.00,93.5001983642
40.18,13.00,93.5228729248
40.21,17.00,93.5525207519
40.24,23.00,93.5927276611
40.27,25.00,93.6364288330
40.30,30.00,93.6888656616
40.32,29.00,93.7394409179
40.35,26.00,93.7848892211
40.38,38.00,93.8513107299
40.41,44.00,93.9282226562
40.44,31.00,93.9822845458
40.46,25.00,94.0259857177
40.49,22.00,94.0644454956
40.52,21.00,94.1012344360
40.55,20.00,94.1362762451
40.58,20.00,94.1712341308
40.60,20.00,94.2061157226
40.63,19.00,94.2393264770
40.66,19.00,94.2725372314
40.69,19.00,94.3057479858
40.72,20.00,94.3407897949
40.74,20.00,94.3757476806
40.77,19.00,94.4088821411
40.80,20.00,94.4439239501
40.83,19.00,94.4772109985
40.86,19.00,94.5103454589
40.89,19.00,94.5434799194
40.91,19.00,94.5766906738
40.94,19.00,94.6099014282
40.97,19.00,94.6430358886
41.00,19.00,94.6761703491
41.03,19.00,94.7093811035
41.05,19.00,94.7425918579
41.08,19.00,94.7758789062
41.11,19.00,94.8090896606
41.14,19.00,94.8423004150
41.17,18.00,94.8736953735
41.19,18.00,94.9052276611
41.22,19.00,94.9384384155
41.25,19.00,94.9717254638
41.28,20.00,95.0066833496
41.31,19.00,95.0398941040
41.33,19.00,95.0730285644
41.36,19.00,95.1062393188
41.39,19.00,95.1394500732
41.42,19.00,95.1725845336
41.45,19.00,95.2057189941
41.47,19.00,95.2389297485
41.50,19.00,95.2721405029
41.53,19.00,95.3052749633
41.56,19.00,95.3384094238
41.59,19.00,95.3716964721
41.62,19.00,95.4048309326
41.64,19.00,95.4379653930
41.67,19.00,95.4711761474
41.70,19.00,95.5043869018
41.73,19.00,95.5375213623
41.76,19.00,95.5707321166
41.78,19.00,95.6040954589
41.81,19.00,95.6373062133
41.84,19.00,95.6704406738
41.87,19.00,95.7036514282
41.90,20.00,95.7386093139
41.92,19.00,95.7718200683
41.95,19.00,95.8049545288
41.98,19.00,95.8381652832
42.01,20.00,95.8731231689
42.04,19.00,95.9062576293
42.06,19.00,95.9394683837
42.09,19.00,95.9726791381
42.12,19.00,96.0058135986
42.15,19.00,96.0389480590
42.18,19.00,96.0721588134
42.20,19.00,96.1053695678
42.23,19.00,96.1385040283
42.26,19.00,96.1717147827
42.29,19.00,96.2049255371
42.32,19.00,96.2382125854
42.35,19.00,96.2714996337
42.37,19.00,96.3047103881
42.40,19.00,96.3378448486
42.43,19.00,96.3709793090
42.46,19.00,96.4041900634
42.49,19.00,96.4374008178
42.51,19.00,96.4706878662
42.54,19.00,96.5038986206
42.57,18.00,96.5352935791
42.60,19.00,96.5685806274
42.63,19.00,96.6018676757
42.65,19.00,96.6350021362
42.68,19.00,96.6681365966
42.71,19.00,96.7013473510
42.74,20.00,96.7363052368
42.77,19.00,96.7694396972
42.79,19.00,96.8025741577
42.82,19.00,96.8357849121
42.85,19.00,96.8689193725
42.88,19.00,96.9021301269
42.91,19.00,96.9353408813
42.93,19.00,96.9685516357
42.96,19.00,97.0016860961
42.99,19.00,97.0349731445
43.02,18.00,97.0664367675
43.05,18.00,97.0979690551
43.08,19.00,97.1311798095
43.10,18.00,97.1626434326
43.13,19.00,97.1957778930
43.16,19.00,97.2289886474
43.19,19.00,97.2621994018
43.22,19.00,97.2954101562
43.24,19.00,97.3285446166
43.27,19.00,97.3617553710
43.30,19.00,97.3949661254
43.33,19.00,97.4281005859
43.36,18.00,97.4594955444
43.38,18.00,97.4910278320
43.41,18.00,97.5224227905
43.44,18.00,97.5538864135
43.47,19.00,97.5870971679
43.50,20.00,97.6220550537
43.52,19.00,97.6551895141
43.55,19.00,97.6884002685
43.58,18.00,97.7200088500
43.61,19.00,97.7532196044
43.64,18.00,97.7846145629
43.67,18.00,97.8160095214
43.69,19.00,97.8492202758
43.72,19.00,97.8824310302
43.75,19.00,97.9155654907
43.78,19.00,97.9486999511
43.81,19.00,97.9819107055
43.83,18.00,98.0133056640
43.86,18.00,98.0447692871
43.89,16.00,98.0727386474
43.92,14.00,98.0971527099
43.95,18.00,98.1286163330
43.97,24.00,98.1705703735
44.00,25.00,98.2142715454
44.03,27.00,98.2613601684
44.06,24.00,98.3033142089
44.09,21.00,98.3400192260
44.11,20.00,98.3750610351
44.14,23.00,98.4153594970
44.17,23.00,98.4555664062
44.20,21.00,98.4921875000
44.23,21.00,98.5288085937
44.25,19.00,98.5620193481
44.28,19.00,98.5952301025
44.31,18.00,98.6267623901
44.34,19.00,98.6599731445
44.37,15.00,98.6861343383
44.40,12.00,98.7071609497
44.42,4.00,98.7141723632
44.45,5.00,98.7228927612
44.48,10.00,98.7403335571
44.51,12.00,98.7613067626
44.53,13.00,98.7840270996
44.56,4.00,98.7915649414
44.59,8.00,98.8055801391
44.62,18.00,98.8386306762
44.64,13.00,98.8614044189
44.67,13.00,98.8841247558
44.70,23.00,98.9242401123
