21.54,0.0017480001,20.00,22.1010589599
21.58,0.0017439999,20.00,22.1359386444
21.62,0.0017400000,19.00,22.1689987182
21.67,0.0017439999,19.00,22.2021350860
21.71,0.0017439999,19.00,22.2352714538
21.75,0.0017519998,20.00,22.2703113555
21.79,0.0017480001,20.00,22.3052711486
21.83,0.0017439999,18.00,22.3366622924
21.87,0.0017439999,19.00,22.3697986602
21.92,0.0017439999,21.00,22.4064235687
21.96,0.0017439999,19.00,22.4395599365
22.00,0.0017439999,19.00,22.4726963043
22.04,0.0017480001,21.00,22.5094051361
22.08,0.0017480001,21.00,22.5461139678
22.12,0.0017480001,20.00,22.5810737609
22.17,0.0017439999,19.00,22.6142101287
22.21,0.0017480001,19.00,22.6474227905
22.25,0.0017439999,19.00,22.6805591583
22.29,0.0017439999,17.00,22.7102069854
22.33,0.0017480001,19.00,22.7434196472
22.37,0.0017439999,19.00,22.7765560150
22.41,0.0017480001,20.00,22.8115158081
22.46,0.0017519998,20.00,22.8465557098
22.50,0.0017439999,19.00,22.8796920776
22.54,0.0017439999,18.00,22.9110832214
22.58,0.0017439999,19.00,22.9442195892
22.62,0.0017439999,20.00,22.9790992736
22.66,0.0017439999,19.00,23.0122356414
22.71,0.0017439999,18.00,23.0436267852
22.75,0.0017480001,19.00,23.0768394470
22.79,0.0017480001,20.00,23.1117992401
22.83,0.0017439999,19.00,23.1449356079
22.87,0.0017480001,18.00,23.1763992309
22.91,0.0017439999,20.00,23.2112789154
22.96,0.0017400000,20.00,23.2460784912
23.00,0.0017480001,20.00,23.2810382843
23.04,0.0017480001,20.00,23.3159980773
23.08,0.0017480001,19.00,23.3492107391
23.12,0.0017480001,20.00,23.3841705322
23.16,0.0017439999,19.00,23.4173069000
23.21,0.0017439999,19.00,23.4504432678
23.25,0.0017439999,19.00,23.4835796356
23.29,0.0017439999,19.00,23.5167160034
23.33,0.0017439999,20.00,23.5515956878
23.37,0.0017439999,20.00,23.5864753723
23.41,0.0017480001,20.00,23.6214351654
23.45,0.0017519998,20.00,23.6564750671
23.50,0.0017439999,20.00,23.6913547515
23.54,0.0017439999,20.00,23.7262344360
23.58,0.0017480001,20.00,23.7611942291
23.62,0.0017439999,20.00,23.7960739135
23.66,0.0017480001,18.00,23.8275375366
23.70,0.0017439999,19.00,23.8606739044
23.75,0.0017480001,20.00,23.8956336975
23.79,0.0017480001,20.00,23.9305934906
23.83,0.0017519998,19.00,23.9638805389
23.87,0.0017480001,19.00,23.9970932006
23.91,0.0017480001,20.00,24.0320529937
23.95,0.0017439999,19.00,24.0651893615
24.00,0.0017439999,20.00,24.1000690460
24.04,0.0017439999,19.00,24.1332054138
24.08,0.0017480001,20.00,24.1681652069
24.12,0.0017480001,20.00,24.2031250000
24.16,0.0017439999,20.00,24.2380046844
24.20,0.0017439999,20.00,24.2728843688
24.25,0.0017439999,19.00,24.3060207366
24.29,0.0017439999,19.00,24.3391571044
24.33,0.0017439999,19.00,24.3722934722
24.37,0.0017439999,19.00,24.4054298400
24.41,0.0017519998,20.00,24.4404697418
24.45,0.0017480001,19.00,24.4736824035
24.49,0.0017439999,20.00,24.5085620880
24.54,0.0017439999,19.00,24.5416984558
24.58,0.0017439999,19.00,24.5748348236
24.62,0.0017439999,19.00,24.6079711914
24.66,0.0017439999,20.00,24.6428508758
24.70,0.0017480001,20.00,24.6778106689
24.74,0.0017480001,20.00,24.7127704620
24.79,0.0017519998,20.00,24.7478103637
24.83,0.0017439999,20.00,24.7826900482
24.87,0.0017439999,19.00,24.8158264160
24.91,0.0017480001,20.00,24.8507862091
24.95,0.0017439999,19.00,24.8839225769
24.99,0.0017439999,20.00,24.9188022613
25.04,0.0017480001,20.00,24.9537620544
25.08,0.0017480001,21.00,24.9904708862
25.12,0.0017519998,20.00,25.0255107879
25.16,0.0017439999,20.00,25.0603904724
25.20,0.0017480001,19.00,25.0936031341
25.24,0.0017480001,20.00,25.1285629272
25.29,0.0017439999,19.00,25.1616992950
25.33,0.0017480001,20.00,25.1966590881
25.37,0.0017480001,20.00,25.2316188812
25.41,0.0017480001,19.00,25.2648315429
25.45,0.0017480001,19.00,25.2980442047
25.49,0.0017519998,19.00,25.3313312530
25.53,0.0017439999,18.00,25.3627223968
25.58,0.0017439999,21.00,25.3993473052
25.62,0.0017400000,23.00,25.4393672943
25.66,0.0017480001,33.00,25.4970512390
25.70,0.0017519998,28.00,25.5461063385
25.74,0.0017480001,15.00,25.5723266601
25.78,0.0017519998,12.00,25.5933513641
25.83,0.0017519998,12.00,25.6143760681
25.87,0.0017480001,9.00,25.6301078796
25.91,0.0017439999,13.00,25.6527805328
25.95,0.0017439999,14.00,25.6771965026
25.99,0.0017480001,12.00,25.6981716156
26.03,0.0017480001,10.00,25.7156524658
26.07,0.0017519998,6.00,25.7261638641
26.12,0.0017439999,5.00,25.7348842620
26.16,0.0017439999,2.00,25.7383728027
26.20,0.0017480001,5.00,25.7471122741
26.24,0.0017480001,5.00,25.7558517456
26.28,0.0017480001,2.00,25.7593479156
26.32,0.0017480001,255.00,26.2050876617
26.36,0.0017439999,255.00,26.6498069763
26.40,0.0017439999,255.00,27.0945262908
26.45,0.0017439999,255.00,27.5392456054
26.49,0.0017439999,255.00,27.9839649200
26.53,0.0017439999,0.00,27.9839649200
26.57,0.0017439999,0.00,27.9839649200
26.61,0.0017439999,2.00,27.9874534606
26.65,0.0017439999,1.00,27.9891967773
26.69,0.0017439999,1.00,27.9909400939
26.73,0.0017439999,0.00,27.9909400939
26.77,0.0017439999,252.00,28.4304275512
26.82,0.0017439999,5.00,28.4391479492
26.86,0.0017439999,3.00,28.4443798065
26.90,0.0017480001,254.00,28.8883724212
26.94,0.0017480001,253.00,29.3306159973
26.98,0.0017480001,2.00,29.3341121673
27.02,0.0017439999,1.00,29.3358554840
27.06,0.0017439999,250.00,29.7718563079
27.11,0.0017439999,1.00,29.7735996246
27.15,0.0017480001,250.00,30.2105998992
27.19,0.0017439999,255.00,30.6553192138
27.23,0.0017439999,2.00,30.6588077545
27.27,0.0017519998,0.00,30.6588077545
27.31,0.0017439999,4.00,30.6657829284
27.35,0.0017439999,1.00,30.6675262451
27.40,0.0017439999,2.00,30.6710147857
27.44,0.0017519998,1.00,30.6727676391
